date,mogden-rainfall,deephams-rainfall,beckton-rainfall,crossness-rainfall,riverside-rainfall,longreach-rainfall,beddington-rainfall,hogsmill-rainfall
1955-10-21,7.052323583,14.87439174,17.50726687,13.85502037,28.4921596,36.71811135,26.1576181,12.38956746
1955-10-22,0.170615144,0.356521796,0.643394275,0.96084219,1.018889506,0.894280051,1.143087548,1.217341888
1955-10-23,1.924578792,1.006787286,1.247828918,1.640760567,0.32363859,0.326953095,0.456933908,1.787727951
1955-10-24,0.000607204,0.001037468,0.000489341,0.000178183,0.003190777,0.000443172,0.000158873,5.50E-05
1955-10-25,0,0,0,0,0,0,0,0
1955-10-26,3.830660406,4.083801032,3.950111029,2.427125997,4.94441346,4.048826725,3.644661626,3.157227309
1955-10-27,1.24E-05,9.73E-05,0,0,0,0,0,0
1955-10-28,1.24E-05,5.38E-06,0,0,0,0,0,0
1955-10-29,0.510644698,1.039094846,0.583561669,0.446608058,0.568851504,0.674695612,1.039593658,1.753828177
1955-10-30,0.042712651,0.003348336,0.009512142,0.099555212,0.006033082,0.008694428,0.04834581,0.037466508
1955-10-31,0.119310658,0.002757029,0.008237341,0.021504695,0.005885245,0.019529647,0.043092136,0.014652631
1955-11-01,0.000412845,4.42E-05,6.03E-05,0.000273896,8.54E-06,0.00014739,0.000439597,0.000719267
1955-11-02,3.82315202,4.930653124,2.554567321,1.676046531,1.18693966,1.146504512,1.68131772,1.60780642
1955-11-03,12.05540676,7.945546764,5.695311295,5.748518545,3.562423448,5.915502981,9.997486529,10.92789611
1955-11-04,0.280352105,1.111409621,0.773451405,0.665979725,1.124249668,2.180460082,1.459871015,0.33873009
1955-11-05,2.881646505,0.930120292,0.467939646,0.46737743,0.362659325,0.132619984,0.26432139,0.538317135
1955-11-06,2.922672619,1.26073047,0.921555699,1.044777995,1.245951431,1.230769808,1.56937527,1.758372819
1955-11-07,1.23967807,0.380566123,0.595251713,0.680120167,0.711595293,0.941068813,1.329855935,1.127438796
1955-11-08,1.067245806,1.287177698,1.224339455,1.115754268,0.903179642,1.39297137,2.443617372,1.571919643
1955-11-09,2.071511281,1.410277895,1.194046343,1.539036981,1.183560462,2.831246098,3.469529785,2.067509642
1955-11-10,1.081511178,0.978603411,0.310796141,0.320153539,0.474139271,0.915983382,1.445347294,0.618699419
1955-11-11,0.032041353,0.009340651,0.047965756,0.206865953,0.037149666,0.247231649,0.923381341,0.251869282
1955-11-12,0.004972052,0.002322735,0.002120037,0.015569354,0.01051975,0.01289292,0.029353539,0.23717468
1955-11-13,0.014386921,0.01564122,0.041690458,0.049816889,0.032975827,0.260612136,0.356276105,0.084488199
1955-11-14,0.004361759,0.004883248,0.001577011,0.001027531,0.006489662,0.001267066,0.000237774,0.00015302
1955-11-15,0,0,0,0,0,0,0,0
1955-11-16,3.08E-05,0.000458819,0.000274119,5.58E-05,0.002539597,7.01E-05,0,0
1955-11-17,2.06E-05,0.000313374,0.000870025,0.00170317,0.008982853,0.016483164,0.002447002,0.000258933
1955-11-18,0,0,0,0,8.26E-06,0.00048109,0,0
1955-11-19,0.170752637,0.216519108,0.156241676,0.202938595,0.096137033,0.093185681,0.524240852,0.613242231
1955-11-20,0.110904375,0.126670674,0.052908523,0.090749857,0.043641744,0.200782556,0.553610807,0.216105708
1955-11-21,0.002058265,0.001520055,0.000548446,0.00017613,0.003068423,7.01E-05,0,1.51E-05
1955-11-22,0.000449741,8.88E-05,2.47E-05,9.83E-06,0,0,0,3.54E-06
1955-11-23,0.001021891,0.009878494,0.004442821,0.002258141,0.036902771,0.012326097,0.00117553,0.000104471
1955-11-24,0.846663768,0.897389725,0.753665895,0.990342553,0.741381669,0.557494175,1.450373638,1.513773204
1955-11-25,0.001199308,0.000320837,6.60E-05,2.62E-05,0,0,0,9.44E-06
1955-11-26,0.001591728,0.000494788,0.000643532,0.003535637,0.000533052,0.002749359,0.013588926,0.010215189
1955-11-27,9.42E-08,0,0,0,0,0,0,0
1955-11-28,0,0,0,0,0,0,0,0
1955-11-29,0,0,0,0,0,5.90E-05,0,0
1955-11-30,0.321627862,0.608324751,1.117805448,1.229802972,0.982319057,1.081676606,1.439657542,1.101387415
1955-12-01,0.0113682,0.004263596,0.009203105,0.070968027,0.035037393,0.497116134,0.524482023,0.12087885
1955-12-02,0.401784282,0.157396564,0.412649836,0.465784852,0.164913869,0.666534033,0.928241178,0.639816896
1955-12-03,0.025856325,0.006029773,0.00128327,0.002223289,0.002122617,0.002610818,0.003121778,0.003595886
1955-12-04,0.014795845,0.002216238,0.004863229,0.05738371,0.002504949,0.003426129,0.008634112,0.018520158
1955-12-05,0.000811339,0.000318239,0.000317195,0.002082153,0.000346728,0.001757215,0.009079943,0.006587466
1955-12-06,0.002793139,0.00134343,0.000516676,0.001811764,0.001859269,0.034651366,0.005955597,0.000449817
1955-12-07,0.003682521,0.001514356,0.000190232,7.24E-05,0,0,0,2.67E-05
1955-12-08,0.197379772,0.566385938,0.429424088,0.368889801,0.552033953,0.384508294,0.450908933,0.124220444
1955-12-09,0.718274536,0.69867853,0.671366772,0.744982352,0.294773068,0.876607332,1.421229446,0.506769404
1955-12-10,1.106185831,0.816581347,0.752850128,0.864459661,0.588470318,0.647036703,1.031596103,1.804785285
1955-12-11,9.096436705,6.787915983,8.262447429,8.481389669,7.869737022,8.743223633,10.10464778,9.311390843
1955-12-12,0.002700583,0.000566642,0.00014781,5.72E-05,0,0,0,2.13E-05
1955-12-13,5.247840345,4.364161646,4.511727661,4.120363428,3.059326918,4.856012384,6.726672001,6.47889626
1955-12-14,8.977724108,6.152985745,8.336454741,9.580650803,9.152375414,11.75794527,15.49638896,14.33710984
1955-12-15,3.497462866,1.803413275,2.30630739,2.162168372,2.207727812,2.342650079,2.978111514,3.287073778
1955-12-16,2.856227431,1.964084464,1.628438046,1.873632659,1.450152274,2.304603609,3.806109991,2.47325912
1955-12-17,0.624727541,2.473047074,0.675560773,0.238816044,0.313926239,0.436017276,0.696553461,0.626399741
1955-12-18,0.561959321,2.08731034,0.115533485,0.139781254,0.104398862,0.029113681,0.029696839,0.038899663
1955-12-19,0.540277282,1.438412698,0.429538721,0.200450228,0.153569739,0.0501756,0.065549241,0.052397548
1955-12-20,0.529852483,1.094541987,0.514783934,0.22589923,0.286178552,0.581489311,0.941820713,0.494015764
1955-12-21,0.023970542,0.002028792,0.007973884,0.095090751,0.004098263,0.005685887,0.014382814,0.030810986
1955-12-22,2.284778094,1.978922392,2.373593708,1.908372665,1.953383451,1.884072728,2.533078607,1.798723649
1955-12-23,0.922517272,1.996417095,0.985712622,0.644095778,0.828308705,0.76840371,0.938324717,0.872463115
1955-12-24,1.5956812,2.729699717,2.085870776,1.81990989,2.083192546,2.05568642,2.538461507,1.552042749
1955-12-25,0.806703848,1.026876373,0.64261822,0.674556841,0.550644437,0.954410856,1.510423804,0.964680904
1955-12-26,2.095731658,2.032237308,2.022742928,2.169670581,1.435368913,3.026762542,4.619594078,3.070434745
1955-12-27,0.918270197,1.463322534,1.294879086,0.731842923,0.39001724,0.520352907,0.658055821,0.408329178
1955-12-28,0.44233897,0.30410065,0.44725242,0.489781579,0.454725354,0.218510179,0.414185279,0.173839245
1955-12-29,6.255196644,3.871456849,5.596082071,5.819958913,5.396684906,4.855985538,5.339388533,6.22552733
1955-12-30,5.86E-07,0,0.000625278,0.00417437,0.003683159,0.021376698,0.009971771,0.001665681
1955-12-31,2.253236462,2.009694011,1.995031163,2.034582213,1.740977387,1.920849393,2.536100072,2.5749304
1956-01-01,5.351559435,5.289373126,3.61468408,3.654740618,2.83063372,3.349998398,4.900042165,4.663373605
1956-01-02,0.021765903,0.004493026,0.006035395,0.04578047,0.004783043,0.004551039,0.012042846,0.009853042
1956-01-03,0,0,0,0,0,0,0,0
1956-01-04,0.014343522,0.001224614,0.004841638,0.044171904,0.002981695,0.003657953,0.008110096,0.007257016
1956-01-05,0.034101847,0.029366818,0.09086184,0.033610341,0.013383165,0.031902025,0.268376398,0.092052584
1956-01-06,0.000788317,0.001346675,0.000385553,0.000200495,0.002118156,0.000174607,2.66E-05,1.34E-05
1956-01-07,0.592755408,0.723496433,0.626209983,0.659943636,0.243036991,0.190251847,0.617443947,0.82832661
1956-01-08,2.747557362,3.284625664,1.935983107,1.515449786,0.784222334,1.27685997,2.071182733,2.357288981
1956-01-09,10.288593,9.074226195,9.574608865,12.42808042,11.17575508,16.99976445,23.54354181,19.42967546
1956-01-10,6.122640541,5.590632122,5.375838935,6.020503423,7.068486845,7.860955154,10.62861214,6.626774555
1956-01-11,0.477892743,0.149080977,0.265680882,1.13134129,0.80453924,2.927304818,4.300529147,2.980262741
1956-01-12,2.089845247,1.391031041,2.476512971,2.460770248,3.125805784,4.603297633,4.725351056,4.076729002
1956-01-13,0.873255484,1.599640738,0.283512144,0.340470499,0.161722555,0.117702111,0.511641418,0.879958006
1956-01-14,6.522460264,4.185536421,3.736219534,2.30625466,1.853803238,3.888619343,4.663379738,3.6097063
1956-01-15,0.045624023,0.163911734,0.009203578,0.00375455,0.013323053,0.006896585,0.001749401,0.000539739
1956-01-16,0.049658208,0.00204076,0.006345928,0.047791392,0.003785848,0.005254221,0.012004734,0.012802701
1956-01-17,0.052420223,0.119502883,0.01232199,0.049586275,0.015637565,0.02015989,0.031851122,0.010845707
1956-01-18,0.001582577,0.000508087,0.000648777,0.003114422,0.003293094,0.026392867,0.058448674,0.001176618
1956-01-19,0.266213437,0.368712468,0.168764548,0.288391836,0.103135654,0.334785582,0.537581349,0.203108269
1956-01-20,2.464588129,3.188894609,3.322153416,1.725260175,3.063641145,1.921797142,1.70184393,1.373106942
1956-01-21,2.967596916,3.021642867,2.842437529,2.288157127,2.199743227,2.540495172,3.003934852,2.912077166
1956-01-22,9.593289865,10.25040171,8.900745371,7.919182273,7.871851022,6.049938641,7.97995915,6.979911436
1956-01-23,5.720329729,5.362007819,5.694477035,5.427912709,5.881647518,5.098822735,5.598965449,3.584146899
1956-01-24,0.17158864,0.019734178,0.032900409,0.213058233,0.106971361,1.101286786,1.31481869,2.503048178
1956-01-25,8.187258408,9.018147898,7.547783755,6.923228886,6.978172364,6.742037974,7.795281548,6.674143729
1956-01-26,0.346305816,0.47709893,0.259109498,0.138329287,0.159904033,0.154426144,0.616432859,0.173461086
1956-01-27,0.102020101,0.225173714,0.015621886,0.018617643,0.025847624,0.020436166,0.071839689,0.034493614
1956-01-28,5.016112275,5.37838085,5.295336022,4.532612191,4.579416027,4.870550448,5.011486659,4.494953818
1956-01-29,6.993762597,7.693371935,6.562282165,5.100099137,5.459797193,5.352017153,5.839943554,4.893519489
1956-01-30,21.36724205,16.68512772,18.15737798,18.88745262,14.65663469,15.77633592,19.11758032,21.08893997
1956-01-31,1.0201737,0.864713455,0.27097529,0.431730361,0.176424801,0.383329108,0.820449611,0.696328007
1956-02-01,0.013997111,0.063797235,0.017307469,0.157081062,0.105071415,0.212695811,0.092794007,0.207890221
1956-02-02,0.001094936,0.001373891,0.002787698,0.005852551,0.038541728,0.058593281,0.010108044,0.000993384
1956-02-03,0,0,0,0,0,0,0,0
1956-02-04,0.172372348,0.913288396,0.719836568,0.541706487,0.971644891,1.011218912,0.630405441,0.590878054
1956-02-05,0.065120066,0.014172072,0.07532238,0.232909408,0.067298022,0.316460009,0.432529395,0.147309269
1956-02-06,0.41529298,0.573976069,0.395297508,0.259256502,0.185663672,0.331330697,0.653194924,0.503019302
1956-02-07,0.06213932,0.054994957,0.263536338,0.313208526,0.089602197,0.072660197,0.296933314,0.08140545
1956-02-08,0.796895262,1.282646102,0.502872904,0.26014327,0.289060329,0.355900195,0.785850813,0.269395674
1956-02-09,0.423825101,0.577004075,0.338293314,0.455308384,0.28925626,1.89183804,1.627263054,0.75920523
1956-02-10,0.512916226,0.668932976,0.148545731,0.247618755,0.159559433,0.676166757,0.861310551,0.242416459
1956-02-11,1.037183578,1.255826208,0.720419525,1.121101233,0.444692728,1.284510319,1.516467561,1.057817216
1956-02-12,1.206849811,2.089352196,1.682367391,1.22768183,0.70553775,1.878346428,2.335400051,2.893514656
1956-02-13,0.008206889,0.011776271,0.126733203,0.338463446,0.045017218,0.043155938,0.021949864,0.003523747
1956-02-14,0.000194557,0.001582532,0.000472562,0.000184347,0.002880757,0.000154622,2.91E-06,0
1956-02-15,0.003277669,0.000865331,0.000263927,8.14E-05,0.000795394,0.001501358,0,1.79E-05
1956-02-16,0.017646672,0.021012258,0.054763006,0.008760809,0.015219226,0.008036097,0.002306795,0.000698946
1956-02-17,0.141868704,0.29748604,0.1191082,0.233366004,0.083791293,0.327460459,0.138728351,0.101511124
1956-02-18,0.428189934,0.762997877,0.344270329,0.263627581,0.127507772,0.098108303,0.187672732,0.231545244
1956-02-19,1.114031546,1.649415047,0.966085337,1.060221158,0.361053005,0.241423856,0.920079401,1.004200049
1956-02-20,0.47152972,0.437540256,0.613261936,0.597888515,0.192825397,0.388779636,0.602508918,0.790061096
1956-02-21,0.001782445,0.001908383,0.001410986,0.002291131,0.010293911,0.015474728,0.005286091,0.002555476
1956-02-22,0.060779413,0.106694373,0.027704989,0.020081338,0.040145347,0.128392326,0.188272342,0.006111219
1956-02-23,0.014101785,0.047793138,0.005131087,0.009546605,0.026931684,0.07497339,0.104527192,0.006272502
1956-02-24,0.016756162,0.00257376,0.007976465,0.063075812,0.016367585,0.276893319,0.032083387,0.00899951
1956-02-25,0.000189252,0.000348131,0.000585874,0.002492637,0.003366136,0.056483356,0.009607831,0.000535926
1956-02-26,0.033363764,0.050568987,0.047953035,0.193653555,0.024168357,0.027421198,0.047758904,0.19730762
1956-02-27,0.000340509,0.000256837,0.000554836,0.002993182,0.002278302,0.026144324,0.058655168,0.001099823
1956-02-28,0.042182692,0.037824861,0.0950033,0.065477747,0.028739415,0.120505328,0.059771151,0.067467006
1956-02-29,0.17358455,0.017797086,0.021213882,0.123995658,0.036686784,0.144245198,0.327101905,0.26895927
1956-03-01,0.060654555,0.176368956,0.010471838,0.009499806,0.01476347,0.009216203,0.024021007,0.015140136
1956-03-02,2.501285267,2.217207288,2.120580156,2.864051711,0.870146741,2.523615184,2.664590883,1.909948564
1956-03-03,9.928714632,11.03858553,12.25475304,11.323957,12.83309299,11.31403969,10.7609772,8.705433861
1956-03-04,0.006768778,0.004759523,0.003043525,0.021395252,0.011750673,0.029847248,0.281914118,0.074208922
1956-03-05,0.004489122,0.008359361,0.0989318,0.266319061,0.030974855,0.03064737,0.015309212,0.002593406
1956-03-06,0.221867565,0.363017885,0.385125896,0.213775075,0.170981237,0.237417088,0.388329923,0.373378601
1956-03-07,0,0,0,0,0,0,0,0
1956-03-08,0,0,0,0,0,0,0,0
1956-03-09,0,0,2.35E-06,0,0.000410413,0.000113721,0,0
1956-03-10,0,0,0,0,0,0,0,0
1956-03-11,0.000744347,0.000833053,0.000248498,0.000184822,0.000737936,1.59E-05,2.61E-05,1.32E-05
1956-03-12,0,0,0,0,0,0,0,0
1956-03-13,0.010026079,0.018808563,0.222596551,0.599204494,0.069693424,0.068956582,0.034241056,0.00563152
1956-03-14,0.012503453,0.047174844,0.00282375,0.000978846,0.007236561,0.001063203,0.000365594,0.000173427
1956-03-15,0.007233673,0.102345003,0.126291037,0.333818622,0.04613978,0.039268698,0.019402368,0.003254759
1956-03-16,0,0,0,0,0,0,0,0
1956-03-17,0.020701005,0.000461786,0.000301733,0.0004457,0.000282567,0.00018437,0.000337351,0.000344604
1956-03-18,0,0,0,0,0,0,0,0
1956-03-19,0.297609594,0.225105081,0.143128937,0.224625048,0.063983369,0.196826603,0.368254514,0.207219461
1956-03-20,2.565757348,2.199875311,1.667094963,1.82671727,1.560977263,2.424452825,3.54079921,3.612790899
1956-03-21,0.021574437,0.000846147,0.002193712,0.00893858,0.016781311,0.028586565,0.022288887,0.127039918
1956-03-22,0.929483913,0.971329132,0.589505347,0.762064633,0.276825021,0.615350226,1.229892288,2.063202434
1956-03-23,0.006907659,0.002048626,0.001445463,0.005243982,0.002256824,0.008429151,0.035231548,0.01243974
1956-03-24,0.121523383,0.557493985,0.125428192,0.214332139,0.138298835,0.877751308,1.080777685,0.647248757
1956-03-25,0.000213927,0.000265735,0.000672751,0.002872347,0.003383879,0.058056178,0.010163172,0.000621058
1956-03-26,3.050729586,5.259676739,4.601728484,3.375398455,5.69388733,4.075055637,3.027845785,2.142715654
1956-03-27,0.00775137,0.005375725,0.00951178,0.037746107,0.045550189,0.786914493,0.133607545,0.007878505
1956-03-28,0.002864354,0.000571162,0.000155143,5.67E-05,0,0,0,1.51E-05
1956-03-29,0.546500378,0.928910382,1.113864914,1.067957091,0.443184711,1.174155644,1.008483293,0.9473187
1956-03-30,0,2.86E-06,0.000212218,0.000237685,0.002811464,0.002275728,0.000179802,0
1956-03-31,6.74E-08,1.69E-05,0.001356976,0.002414146,0.017271715,0.025479228,0.003124933,0.000233237
1956-04-01,0,0,0,0,0,0,0,0
1956-04-02,0,0,0,0,0,0,0,0
1956-04-03,0.000776386,0.010728717,0.003998481,0.001480706,0.036022953,0.002110876,0.018580626,0.002576525
1956-04-04,2.00077119,2.110238044,2.14010503,2.209421638,2.009182611,2.199753801,2.421211816,2.200710523
1956-04-05,0.311014156,0.335044282,0.300416545,0.367916993,0.139933103,0.594624493,0.373293611,0.099400828
1956-04-06,0.000722633,0.000150413,4.05E-05,1.50E-05,1.04E-05,0.000586468,0,3.79E-06
1956-04-07,0.042893792,0.065658181,0.090507372,0.056550706,0.031816356,0.008744479,0.010408934,0.008645449
1956-04-08,0.087318238,0.171598077,0.010332946,0.005199425,0.015509282,0.002817536,0.001980563,0.000895901
1956-04-09,0,0,0,0,0,0,0,0
1956-04-10,0.252721205,0.093321713,0.143028397,0.408475774,0.086333463,0.312007174,0.759110552,0.956002461
1956-04-11,1.77E-05,0,4.39E-06,0.000194742,0,0.000470688,0.000814979,0.000147425
1956-04-12,9.20211383,8.574747275,8.865256195,8.702051634,9.118203329,9.932154896,9.649774222,7.877792438
1956-04-13,10.00315752,11.59590921,10.31620664,9.047062562,9.326471475,9.193718425,10.94542291,9.654504648
1956-04-14,2.157383112,2.706572463,2.513655224,2.098523922,2.010824513,1.735891788,1.081637387,0.90381265
1956-04-15,0,0,0,0,0,0,0,0
1956-04-16,0.037087469,0.973075138,0.922208575,0.637684351,0.877904817,1.106245643,0.117225929,0.013484894
1956-04-17,1.185190807,0.120704234,0.579040539,1.194848809,1.201544969,1.187250994,2.873846735,3.037135199
1956-04-18,0.019999896,0.004736746,0.051584408,0.038876895,0.203179733,0.292338464,0.026155219,0.002106838
1956-04-19,0.000133262,0.000170952,0.000419367,0.00175761,0.002137772,0.03489748,0.005936558,0.000343044
1956-04-20,0,0,0,0,0,0,0,0
1956-04-21,0,0,0,0,0,0,0,0
1956-04-22,0,0,0,0,0,0,0,0
1956-04-23,0.005788045,0.121148957,0.034423337,0.007666882,0.030401357,0.067414654,0.01369395,0.001251633
1956-04-24,0.18760514,0.216582594,0.205865966,0.263165213,0.122315216,0.32564155,1.15305868,0.78322896
1956-04-25,0.118291796,0.105963914,0.028536799,0.207747345,0.063804019,0.272336957,2.377505462,0.982120622
1956-04-26,2.721251241,1.86713789,1.64982652,2.72765815,1.347165096,3.013949049,5.711221867,6.840955158
1956-04-27,0.041895668,0.009836176,0.024433662,0.226063331,0.062141543,0.646036717,1.277311548,0.682805396
1956-04-28,0,0,0,0,0,0.000293882,0,0
1956-04-29,0.000355365,0.000455871,0.001118313,0.004686959,0.005700725,0.093010459,0.015767863,0.000914785
1956-04-30,0.038388305,0.01207416,0.012903129,0.106700833,0.037889984,0.126433632,0.068912591,0.094953615
1956-05-01,0.491464972,0.039260953,0.140962148,0.419911885,0.153522757,0.64399978,0.899375208,0.603387746
1956-05-02,0.000441252,3.71E-05,6.96E-05,0.000592769,8.83E-06,0.000982685,0.002175595,0.001001898
1956-05-03,0.002083615,0.000674682,0.000283391,0.000260944,0.000611417,5.54E-05,6.52E-05,6.76E-05
1956-05-04,0,0,0,0,0,0,0,0
1956-05-05,0,0,0,0,0,0,0,0
1956-05-06,0,0,0,0,0,0,0,0
1956-05-07,0,0,0,0.000782315,0,0.003479548,0.002400278,0.000373148
1956-05-08,0.005819415,0.001079223,0.000315558,0.001291628,0,0.005219322,0.003600417,0.000589727
1956-05-09,2.682755083,3.264345988,2.092868377,2.001149448,1.726273792,1.745078725,2.458583501,2.730814995
1956-05-10,0.019299766,0.00137861,0.000730569,0.001061007,0.003693473,0.00092596,0.003097313,0.001109103
1956-05-11,0.163270283,0.072323619,0.162035187,0.603096985,0.149755029,1.087348882,1.248600158,0.596816042
1956-05-12,0,0,0,0,0,0,0,0
1956-05-13,0,0,0,0,0,0,0,0
1956-05-14,0,0,0,0,0,0,0,0
1956-05-15,0,0,0,0,0,0,0,0
1956-05-16,0,0,0,0,0,0,0,0
1956-05-17,3.47E-05,4.90E-06,0,4.10E-06,0,0,6.07E-05,6.23E-05
1956-05-18,0.00808168,0.003442599,0.003981651,0.008190653,0.093485546,0.060161152,0.06783541,0.009660689
1956-05-19,0,0,0,0,0,1.92E-05,2.54E-05,0
1956-05-20,0,0,0,0,0,0,0,0
1956-05-21,0,0,0,0,0,0,0,0
1956-05-22,0,0,0,0,0,0,0,0
1956-05-23,0,0,0,0,0,0,0,0
1956-05-24,1.102613235,1.905674891,2.425648978,2.046199115,3.483036147,4.010482952,2.927059797,1.339439707
1956-05-25,0.210891197,0.025349342,0.072646717,0.398607501,0.103924843,0.817138321,0.791302988,0.750909556
1956-05-26,0,0,0,0,0,0,0,0
1956-05-27,0.051298431,0.00437423,0.021362904,0.007490424,0.004964564,0.040129542,0.010301783,0.002735081
1956-05-28,0.031082413,0.922453782,0.130344812,0.029993916,0.304408525,0.052896125,0.04102085,0.018980432
1956-05-29,2.591654372,10.50896666,8.404234575,4.409828166,7.615020569,3.492575729,1.496089978,0.66731295
1956-05-30,0,0,0,0,0,1.92E-05,2.54E-05,0
1956-05-31,0,0,0,0,0,0,0,0
1956-06-01,0,0,0,0,0,0,0,0
1956-06-02,0.399075977,1.014319757,0.16599975,0.050366286,0.065303143,0.018871759,0.017614074,0.031448946
1956-06-03,3.244557926,3.286496713,2.885106208,2.611908653,2.238671337,3.812994904,4.670810424,2.909904404
1956-06-04,2.139190716,2.402763472,1.75070802,1.70004195,0.908504788,2.491417299,3.560736716,2.109502149
1956-06-05,0.475956526,0.041567586,0.199726739,0.04764665,0.024870328,0.011714283,0.011068784,0.005904561
1956-06-06,4.864587897,1.330033504,1.354909065,2.07203112,0.631099453,1.555792166,2.857586543,3.833159435
1956-06-07,7.801172788,9.181671103,8.594983532,7.560566646,9.795216892,8.663740064,10.07298463,8.230456524
1956-06-08,7.543885438,11.79330178,9.313434908,11.23793804,6.667462734,11.44754968,16.92847684,11.4635038
1956-06-09,0.300199191,0.060438263,0.359932548,0.333278565,0.586497547,0.349038377,0.781750261,0.344659887
1956-06-10,2.55683115,2.574000042,2.087007596,1.524229707,1.760901468,2.337628126,1.899530612,0.974129078
1956-06-11,6.164810319,22.9112263,21.5114145,18.64537618,23.50493741,26.09199939,13.96180629,7.101107391
1956-06-12,0.139759526,0.015309574,0.057778946,0.058605669,0.022844142,0.055128148,0.023130615,0.061190191
1956-06-13,2.362912246,1.844148804,1.903148623,3.566875678,3.15891194,2.598825475,2.030258145,4.033853376
1956-06-14,1.020608849,0.099660633,0.350203543,0.509901644,0.352082037,0.791392226,0.60043255,1.022372038
1956-06-15,3.290086774,1.733556481,2.073445021,1.762458841,2.105646863,2.036555184,2.400057769,1.646999333
1956-06-16,5.348497855,8.689169349,7.873402534,8.577082654,6.648471823,8.116456658,9.566221841,6.283312472
1956-06-17,0.086058055,0.127191655,0.077897372,0.323517003,0.197780751,1.09161011,0.876129768,0.366805556
1956-06-18,0.001954063,0.061904601,0.003587797,0.00518614,0.014851179,0.04301641,0.029169348,0.003688438
1956-06-19,0.000443745,0.000587905,0.00183189,0.01046973,0.007923791,0.144438047,0.014192028,0.000990795
1956-06-20,0.047647829,0.004156759,0.019985432,0.005329738,0.002487033,0.00226316,0.003053519,0.001014169
1956-06-21,0.241079594,0.796960221,0.40319926,0.429541464,0.258404212,0.600632535,0.865670753,0.456388383
1956-06-22,0.001119496,0.002111987,0.003840757,0.017985979,0.023395136,0.215829537,0.110634861,0.00316016
1956-06-23,0.000144929,0.00018648,0.00046732,0.001900667,0.002289967,0.035721802,0.006027973,0.000364368
1956-06-24,0.019306926,0.000278286,0.000371678,0.001062699,0.000263208,0.000584804,0.001225533,0.00266061
1956-06-25,0,0,0,0,0,0,0,0
1956-06-26,0.003039399,0.003662917,0.001777391,0.001054906,0.013442754,0.006360616,0.000364789,2.55E-06
1956-06-27,0.144027752,0.40646909,0.1235628,0.022046789,0.065991906,0.009194495,0.00507765,0.002125394
1956-06-28,2.422347514,1.304623587,1.084927125,1.795557511,0.668343853,2.511263207,2.193102902,1.954222088
1956-06-29,0.783692086,0.468050896,0.724841917,0.792689738,0.57481026,0.540510653,0.843347475,0.577132864
1956-06-30,0.50170631,0.270923371,0.214220635,0.463780522,0.134967277,0.46087177,1.115888874,1.47510927
1956-07-01,3.352894778,1.681154183,2.530289487,2.762713886,1.600417289,2.697432707,4.815165346,3.78101178
1956-07-02,6.551865995,7.052755362,8.679780699,3.465495855,4.535206115,3.357893609,2.39291563,1.51890682
1956-07-03,0.207473823,0.307085313,0.369774721,0.237338459,0.129873758,0.154076487,0.378384046,0.114517109
1956-07-04,1.937205792,1.917540194,1.92632057,1.554832616,1.731695147,1.712764654,2.273485675,2.042561538
1956-07-05,0.457520144,1.328412427,0.329952074,0.215537785,0.197472975,0.229377857,0.639002998,0.380341895
1956-07-06,3.23E-05,0.000302041,4.22E-05,0,9.65E-05,0,0,0
1956-07-07,0,0,0,0,0,0,0,0
1956-07-08,42.86116031,36.41972803,38.58302303,35.64092088,31.48933265,22.91483289,31.16201457,47.98376557
1956-07-09,0.163098644,0.311388472,0.462145926,0.4692882,1.520278565,1.018868107,0.703945486,0.20383266
1956-07-10,0.004499212,0.001881598,0.00165036,0.002610397,0.013270286,0.023421461,0.003863,0.000424476
1956-07-11,0.000249534,0.000345201,0.000843403,0.003402787,0.004438368,0.06374979,0.010385248,0.00068686
1956-07-12,0.05526132,0.030139231,0.115532372,0.317325688,0.125241952,1.289906422,0.874803729,0.732553769
1956-07-13,1.130442457,0.365382262,0.690345895,1.020243982,0.295853891,1.626425343,1.578112776,1.10942959
1956-07-14,4.672610875,2.95469209,2.741013887,4.145572069,3.400520462,4.262424708,8.192359627,8.09950304
1956-07-15,0.019886812,0.02895203,0.323318237,0.848406836,0.106731702,0.091642087,0.043364428,0.007789576
1956-07-16,0.205123417,0.307721815,0.285572765,2.346648427,1.254104935,7.575340166,22.68720847,6.319426713
1956-07-17,0,9.57E-05,4.67E-05,0,0.003620029,0.000851421,0,0
1956-07-18,10.73402017,3.734482115,2.419153252,3.326997749,3.006864811,5.877474581,2.625556497,6.337785694
1956-07-19,30.32925251,35.03715434,29.51475652,23.74856036,35.58778196,39.21654739,41.68675483,39.50149231
1956-07-20,5.191100852,6.096673831,4.122907373,4.411771835,4.679774586,4.84216912,7.389459544,5.952857888
1956-07-21,0.000432641,0.002316774,0.001600341,0.002899158,0.012033475,0.043907992,0.007182635,0.000611827
1956-07-22,0,0,0,0,0,0,0,0
1956-07-23,0,0,0,0,0,0,0,0
1956-07-24,0,0,0,0,0,0,0,0
1956-07-25,0,0,0,0,0,0,0,0
1956-07-26,0,0,0,0,0,0,0,0
1956-07-27,3.961907621,3.444083837,7.591955311,1.846399924,2.444498474,1.227950432,0.487589895,0.643569633
1956-07-28,4.826028355,5.103130902,4.869574229,5.522370024,5.655466076,8.132388821,7.849958636,7.24697488
